phenotype1;phenotype2;cosOriginal;cosTuned;cosOriginalTrans;cosTunedTrans;lin;deltaOriginal;deltaTuned;deltaOriginalTrans;deltaTunedTrans
Cubitus varus;Abnormality of depressor anguli oris muscle;0.7703726142644882;0.7832955;0.5737507521543417;0.5695308060654543;1.0;-0.22962738573551178;-0.21670448780059814;-0.4262492478456583;-0.43046919393454575
Cubitus varus;Paroxysmal dyspnea;0.9165473133325577;0.8469446;0.526594745515987;0.5489112954805114;1.0;-0.08345268666744232;-0.15305542945861816;-0.47340525448401305;-0.45108870451948857
Cubitus varus;Phenylpyruvic acidemia;0.8292628973722458;0.8237238;0.5546148806391102;0.5564051841833824;0.9999201345566091;-0.17065723718436332;-0.17619634152682395;-0.44530525391749887;-0.44351495037322675
Cubitus varus;Lateral ventricle dilatation;0.8955711498856544;0.7430521;0.5333014509938965;0.5827168700496922;0.9998579617208769;-0.10428681183522248;-0.2568058367437651;-0.46655651072698046;-0.41714109167118474
Cubitus varus;Neonatal unconjugated hyperbilirubinemia;0.9564476050436497;0.92780536;0.5138675442586511;0.5230002757345378;0.9999201345566091;-0.043472529512959435;-0.07211477042468162;-0.486052590297958;-0.47691985882207133
Cubitus varus;High maternal circulating alpha-fetoprotein concentration;1.0578818507492542;1.0463843;0.4815653312494058;0.4852301201297663;1.0;0.05788185074925423;0.046384334564208984;-0.5184346687505942;-0.5147698798702337
Cubitus varus;Prominent nasolabial fold;0.9336049258708954;0.9139592;0.5211497670489896;0.5274215381682559;0.9998944404568447;-0.06628951458594934;-0.08593523530624048;-0.4787446734078551;-0.47247290228858885
Cubitus varus;Abnormality of inferior alveolar nerve;1.0283658653497696;0.9257737;0.49096965334974163;0.5236487281554222;1.0;0.028365865349769592;-0.07422631978988647;-0.5090303466502584;-0.4763512718445778
Cubitus varus;Unilateral conductive hearing impairment;1.005837389267981;0.8992099;0.4981418907338493;0.5321370417181016;0.9999201345566091;0.005917254711371944;-0.10071021796496482;-0.5017782438227598;-0.4677830928385075
Cubitus varus;Macular hypopigmented whorls, streaks, and patches;1.0036122128367424;0.9811846;0.49885019444259626;0.5059894723966615;0.9999201345566091;0.003692078280133293;-0.018735532772856667;-0.5010699401140128;-0.49393066215994763
Cubitus varus;Delayed ossification of pubic rami;0.7681587189435959;0.7788305;0.5744749996234806;0.5709873894442233;0.8072246192530101;-0.03906590030941426;-0.0283940909937328;-0.23274961962952956;-0.2362372298087868
Cubitus varus;Hyperphenylalaninemia;0.9838843196630478;0.95262307;0.5051300024467336;0.5150861986303807;0.9999028053808913;-0.016018485717843478;-0.04727973609454483;-0.4947728029341577;-0.4848166067505105
Cubitus varus;Ureteropelvic junction obstruction;0.8716584146022797;0.7661174;0.5409653854298302;0.5751431459008872;0.9998847295244674;-0.12822631492218772;-0.23376733555397788;-0.4589193440946372;-0.42474158362358017
Cubitus varus;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.7266557812690735;0.74639493;0.5881298038053114;0.5816163587705163;1.0;-0.2733442187309265;-0.25360506772994995;-0.41187019619468856;-0.4183836412294837
Cubitus varus;Difficulty walking;0.8638462126255035;0.88015974;0.5434741283697047;0.5382382365705118;0.7552776988623575;0.10856851376314602;0.12488203681726895;-0.21180357049265286;-0.21703946229184568
Cubitus varus;Bilobate gallbladder;0.9614890739321709;0.8697138;0.5122614405742598;0.5415896317556113;0.9999134918687169;-0.03842441793654605;-0.13019970860455676;-0.4876520512944571;-0.45832386011310566
Cubitus varus;Histidinuria;0.9951241984963417;1.0038856;0.5015520219712093;0.4987631622796652;0.9999090677057578;-0.0047848692094161205;0.003976559087149889;-0.49835704573454853;-0.5011459054260926
Cubitus varus;Widened interpedicular distance;0.6015483736991882;0.74786055;0.6304523210380415;0.5811341566123003;1.0;-0.39845162630081177;-0.25213944911956787;-0.3695476789619585;-0.4188658433876997
Nasal regurgitation;Moon facies;0.9782105758786201;0.9609623;0.5069363380572178;0.5124292467258695;0.9999567459343585;-0.021746170055738312;-0.0389944504021319;-0.49302040787714063;-0.4875274992084889
Nasal regurgitation;Intestinal pseudo-obstruction;0.8541597127914429;0.75540763;0.5465885632252404;0.5786541403760417;0.7763545580080901;0.07780515478335281;-0.020946926610842742;-0.22976599478284965;-0.19770041763204838
Nasal regurgitation;Bilateral renal atrophy;0.8611264228820801;0.6874585;0.5443481681146134;0.60118031837451;0.9999584729108851;-0.13883205002880505;-0.3124999577436488;-0.45561030479627174;-0.3987781545363751
Nasal regurgitation;Fractured left clavicle;0.9461001381278038;0.828187;0.5171651771142698;0.5549624798825121;0.9999134918687169;-0.05381335374091312;-0.1717265030381505;-0.4827483147544471;-0.4449510119862048
Nasal regurgitation;Positive urine norcotinine test;0.7720506340265274;0.71752816;0.5732020686160865;0.5911543729449196;0.9999134918687169;-0.22786285784218951;-0.28238532748196765;-0.42671142325263045;-0.40875911892379735
Nasal regurgitation;Long fibula;1.022050255909562;0.9144603;0.49298061665256476;0.5272614511860128;0.9999548690865008;0.022095386823061336;-0.08549456768726982;-0.506974252433936;-0.472693417900488
Nasal regurgitation;Fragmentation of the epiphysis of the distal phalanx of the hallux;1.009431879967451;0.93774927;0.49699769484558165;0.5198278463111888;0.9999134918687169;0.009518388098734176;-0.062164225244266236;-0.5029157970231353;-0.4800856455575281
Nasal regurgitation;Type II cryptotia;1.01252799667418;0.9214947;0.49601211048288263;0.5250147551556174;0.9999134918687169;0.012614504805463111;-0.07841876950238391;-0.5039013813858343;-0.47489873671309957
Nasal regurgitation;Increased variability in muscle fiber diameter;1.0146191213279963;0.9385791;0.4953464233845427;0.5195631977037041;0.9999445057306702;0.01467461559732608;-0.0613654232416565;-0.5045980823461275;-0.4803813080269661
Nasal regurgitation;Widened proximal tibial metaphyses;1.0490419194102287;0.94735515;0.48438320792637424;0.5167651235875201;0.9999584729108851;0.0490834464993436;-0.052603321734432495;-0.5155752649845109;-0.483193349323365
Nasal regurgitation;Wide anterior fontanel;0.853450819849968;0.9000274;0.546816661589195;0.5318755214044941;0.9999448992541466;-0.1464940794041787;-0.09991750495940788;-0.4531282376649517;-0.4680693778496525
Nasal regurgitation;Increased circulating oleate level;1.0950902923941612;0.95728624;0.4696860182662004;0.5136003419003867;0.9999134918687169;0.0951768005254443;-0.0426272531983678;-0.5302274736025165;-0.4863131499683302
Nasal regurgitation;Lozenge-shaped umbilicus;0.9420695267617702;0.9074494;0.5184501717831447;0.529501987734349;0.8526023716255289;0.08946715513624137;0.05484705264128631;-0.3341521998423842;-0.3231003838911799
Nasal regurgitation;Anti-myelin-associated glycoprotein antibody positivity;0.9824042189866304;0.88318014;0.5056012001097097;0.5372700206488159;0.9999134918687169;-0.01750927288208648;-0.11673335041974231;-0.49431229175900726;-0.462643471219901
Nasal regurgitation;Fractured radius;0.9819934125989676;0.82787216;0.5057319845684035;0.5550642094920398;0.9999584729108851;-0.01796506031191758;-0.17208631581402234;-0.4942264883424816;-0.4448942634188453
Nasal regurgitation;Abnormal manual kinetic perimetry test;0.969601908698678;0.86006105;0.5096775037791981;0.5446906215013663;0.9999134918687169;-0.030311583170038903;-0.13985244240735217;-0.49023598808951885;-0.45522287036735065
Nasal regurgitation;Small radial epiphyses;1.050189521163702;0.9027585;0.4840174644662628;0.5310019228095127;0.9999134918687169;0.05027602929498509;-0.09715501275036975;-0.5158960274024541;-0.46891156905920417
Nasal regurgitation;Generalized keratosis follicularis;0.9741668216884136;0.9250525;0.5082238709254363;0.5238789039843044;0.9999584729108851;-0.025791651222471512;-0.07490594929790906;-0.4917346019854488;-0.47607956892658077
Nasal regurgitation;Hypoplasia of the calcaneus;0.9482211694121361;0.8555844;0.5164890872796497;0.546130214496821;0.9999567459343585;-0.05173557652222238;-0.1443723629234942;-0.48346765865470875;-0.4538265314375375
Nasal regurgitation;2-hydroxyadipic aciduria;0.9694945998489857;0.8792866;0.5097116770952301;0.5385182079583053;0.9999134918687169;-0.030418892019731247;-0.12062690463040515;-0.4902018147734868;-0.4613952839104116
Nasal regurgitation;Potter facies;0.9869903586804867;0.9649857;0.5041412142705907;0.5111476769736945;0.9999532306564473;-0.012962871975960577;-0.034967502392592276;-0.4958120163858566;-0.4888055536827528
Nasal regurgitation;Increased heart rate variability;0.8783570528030396;0.81920207;0.5388162845644913;0.5578680037518869;0.9999584729108851;-0.12160142010784558;-0.18075640744305066;-0.46114218834639387;-0.4420904691589982
Nasal regurgitation;Aplastic zygomatic arch;0.719612181186676;0.77067757;0.5904630683509074;0.5736510312243137;0.9999567459343585;-0.28034456474768243;-0.22927917940603815;-0.409493677583451;-0.42630571471004475
Nasal regurgitation;Testicular torsion;0.9783779215067625;0.8493302;0.5068830577365939;0.5481430240643533;0.9999584729108851;-0.021580551404122628;-0.15062828606701306;-0.4930754151742912;-0.4518154488465318
Nasal regurgitation;Abolished vibration sense;0.7618647962808609;0.76426;0.5765361370757226;0.5757513755378001;0.9999567459343585;-0.23809194965349756;-0.23569675190435968;-0.42342060885863586;-0.42420537039655837
Nasal regurgitation;Fractured metatarsal bone of digit 5;1.0662973448634148;0.9958894;0.4788814098356482;0.5013084319561201;0.9999134918687169;0.06638385299469785;-0.004024066591006958;-0.5210320820330687;-0.49860505991259685
Nasal regurgitation;Prolonged G2 phase of cell cycle;1.0467958003282547;0.9910484;0.4850989922578124;0.5028494186649448;0.9999548690865008;0.046840931241753925;-0.008906473452803265;-0.5148558768286884;-0.49710545042155596
Nasal regurgitation;Single naris;0.8450011759996414;0.8222922;0.5495373780494359;0.5568681765252472;0.9999548690865008;-0.15495369308685936;-0.17766266041493095;-0.45041749103706485;-0.44308669256125355
Nasal regurgitation;Perifoveal ring of hyperautofluorescence surrounded by normal autofluorescence;1.0282630417495966;0.8854065;0.4910023962459813;0.5365565464624701;0.9999134918687169;0.028349549880879676;-0.11450699772809192;-0.5089110956227356;-0.46335694540624683
Nasal regurgitation;Asymmetry of the thorax;0.8337396085262299;0.7687201;0.5531692277531194;0.5742913171382387;0.9999548690865008;-0.16621526056027092;-0.23123477869724907;-0.4467856413333814;-0.4256635519482621
Nasal regurgitation;Type 2 muscle fiber predominance;1.0266413316130638;0.9766794;0.4915187972941145;0.5074238500773716;0.9999536937290383;0.026687637884025506;-0.023274309020633765;-0.5084348964349238;-0.49252984365166674
Nasal regurgitation;Dependency on parenteral nutrition;0.9814126305282116;0.8499598;0.5059168841987314;0.5479403152911866;0.7017107679063793;0.2797018626218323;0.1482490228002552;-0.19579388370764794;-0.15377045261519273
Nasal regurgitation;Limited shoulder flexion;0.9441591873764992;0.8263457;0.5177839331884523;0.555557540190526;0.9999134918687169;-0.05575430449221774;-0.17356780972455188;-0.48212955868026464;-0.444355951678191
Nasal regurgitation;Paroxysmal vertigo;0.5869751274585724;0.59275967;0.6355277485693264;0.6335088567199317;0.9999567459343585;-0.41298161847578607;-0.4071970771073016;-0.3644289973650321;-0.3664478892144267
Nasal regurgitation;Long hallux;1.0102799572050571;0.9485759;0.4967277303561347;0.5163760227132559;0.9999503740898522;0.010329583115204932;-0.0513744601837548;-0.5032226437337175;-0.4835743513765963
Nasal regurgitation;Broad medial eyebrow;0.9592279382050037;0.9753031;0.5129817487704865;0.5078620648800427;0.9999584729108851;-0.040730534705881394;-0.02465535945034436;-0.4869767241403986;-0.4920964080308424
Nasal regurgitation;Myxoid subcutaneous tumors;0.9997844831086695;0.94991636;0.5000686011576811;0.515948790380145;0.9999584729108851;-0.00017398980221561278;-0.05004211014843396;-0.499889871753204;-0.48400968253074017
Nasal regurgitation;Bulbous tips of toes;1.0411047041416168;0.9806616;0.4869122790421838;0.5061560027944778;0.9999567459343585;0.04114795820725836;-0.01929517490851007;-0.5130444668921746;-0.49380074313988065
Nasal regurgitation;Absent internal genitalia;0.7871316373348236;0.7624201;0.5682805489125824;0.5763541496973397;0.9999134918687169;-0.2127818545338933;-0.2374933740136449;-0.4316329429561345;-0.42355934217137725
Nasal regurgitation;Hyperphalangy of the 2nd finger;1.0001762751489878;0.9501711;0.49994388987709804;0.515867593545472;0.9999584729108851;0.00021780223810263788;-0.04978735989666394;-0.5000145830337871;-0.4840908793654132
Nasal regurgitation;Renal interstitial hemosiderin;0.9318477809429169;0.75411576;0.5217103536985148;0.5790783086453869;0.9999134918687169;-0.06806571092580005;-0.24579773154233142;-0.4782031381702021;-0.42083518322333
Nasal regurgitation;Abnormality of depressor anguli oris muscle;0.7607140094041824;0.76940465;0.576913348849059;0.5740673515262457;0.9999134918687169;-0.23919948246453449;-0.23050884213421985;-0.42300014301965794;-0.42584614034247126
Nasal regurgitation;Paroxysmal dyspnea;0.5789477229118347;0.6023763;0.6383391109880543;0.6301650522735653;0.9999134918687169;-0.4209657689568822;-0.3975372096535985;-0.3615743808806626;-0.3697484395951516
Nasal regurgitation;Phenylpyruvic acidemia;0.9719226863235235;0.8517638;0.50893846120091;0.5473595914176106;0.9999584729108851;-0.02803578658736161;-0.14819468802547864;-0.4910200117099751;-0.45259888149327454
Nasal regurgitation;Lateral ventricle dilatation;0.8234897553920746;0.7306297;0.5564808722256138;0.5868155584257003;0.9999462364511621;-0.1764564810590875;-0.26931655391026854;-0.4434653642255483;-0.4131306780254618
Nasal regurgitation;Neonatal unconjugated hyperbilirubinemia;0.9695498906075954;0.8195666;0.5096940693203738;0.5577500261370856;0.9999584729108851;-0.03040858230328969;-0.18039186543560437;-0.4902644035905114;-0.44220844677379956
Nasal regurgitation;High maternal circulating alpha-fetoprotein concentration;1.0746136009693146;0.97611976;0.47622766075553125;0.5076020318720056;0.9999134918687169;0.07470010910059766;-0.02379373517010852;-0.5236858311131857;-0.49231145999671133
Nasal regurgitation;Prominent nasolabial fold;0.5788701176643372;0.61857706;0.6383663458475037;0.6245658362767819;0.9999524555142131;-0.4210823378498759;-0.3813753924305644;-0.36158610966670934;-0.3753866192374312
Nasal regurgitation;Abnormality of inferior alveolar nerve;0.7146011888980865;0.7587746;0.5921260495063976;0.5775493118214221;0.9999134918687169;-0.28531230297063037;-0.24113891329739734;-0.40778744236231934;-0.4223641800472948
Nasal regurgitation;Unilateral conductive hearing impairment;0.7278542518615723;0.72097325;0.5877332852781567;0.5900118139397212;0.9999584729108851;-0.27210422104931287;-0.27898521966076306;-0.4122251876327284;-0.4099466589711639
Nasal regurgitation;Macular hypopigmented whorls, streaks, and patches;0.9553003236651421;0.8948555;0.5142330913368939;0.5335305154726999;0.9999584729108851;-0.04465814924574307;-0.10510297364330701;-0.48572538157399126;-0.4664279574381852
Nasal regurgitation;Delayed ossification of pubic rami;0.9449977315962315;0.848635;0.5175166053946857;0.5483668704963011;0.9999567459343585;-0.054959014338127;-0.15132172806250177;-0.48244014053967277;-0.4515898754380574
Nasal regurgitation;Hyperphenylalaninemia;0.9636086076498032;0.83796954;0.5115862982710071;0.551804292848286;0.9999542297279059;-0.03634562207810277;-0.1619846881782233;-0.48836793145689883;-0.4481499368796199
Nasal regurgitation;Ureteropelvic junction obstruction;0.7078658938407898;0.54030603;0.5943653618091219;0.6520408977793135;0.9999505803237132;-0.2920846864829234;-0.4596445486197642;-0.4055852185145913;-0.3479096825443997
Nasal regurgitation;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;1.0430117100477219;0.9737409;0.4863047225276198;0.5083594985659119;0.9999134918687169;0.04309821817900494;-0.026172616147739136;-0.5136087693410971;-0.491553993302805
Nasal regurgitation;Difficulty walking;0.8748602569103241;0.7960612;0.5399379213184083;0.565374357210152;0.9999431787962207;-0.12508292188589665;-0.20388196101133915;-0.4600052574778124;-0.4345688215860688
Nasal regurgitation;Bilobate gallbladder;0.9024022221565247;0.77102196;0.5311158696665925;0.573538400209585;0.8526023716255289;0.04979985053099578;-0.08158040945969636;-0.32148650195893635;-0.27906397141594386
Nasal regurgitation;Histidinuria;0.9517955183982849;0.84451485;0.5153499116641438;0.5496940908413198;0.9999556674707869;-0.04816014907250199;-0.1554408206690291;-0.4846057558066431;-0.4502615766294671
Nasal regurgitation;Widened interpedicular distance;1.011071814224124;0.9425254;0.49647566006672694;0.5183048153454946;0.9999134918687169;0.011158322355407035;-0.057388105058414185;-0.50343783180199;-0.48160867652322237
Moon facies;Intestinal pseudo-obstruction;0.9422095715999603;0.87805104;0.5184055193194717;0.5389144260424175;0.9999518178785828;-0.057742246278622456;-0.12190077532182009;-0.48154629855911113;-0.4610373918361653
Moon facies;Bilateral renal atrophy;0.9227307587862015;0.88885945;0.5246201041495977;0.5354503792034099;0.9999584729108851;-0.07722771412468366;-0.11109902209377698;-0.47533836876128743;-0.46450809370747526
Moon facies;Fractured left clavicle;0.9967684939038008;0.94217545;0.5010286221279423;0.5184164065384795;0.9999134918687169;-0.003144997964916074;-0.0577380439278905;-0.4988848697407746;-0.4814970853302374
Moon facies;Positive urine norcotinine test;0.7987466752529144;0.820598;0.5645014423389493;0.5574162754397025;0.9999134918687169;-0.2011668166158025;-0.1793154856202428;-0.43541204952976764;-0.4424972164290144
Moon facies;Long fibula;1.0030445521697402;0.9227656;0.4990308874481999;0.5246089765819083;0.9999548690865008;0.003089683083239425;-0.07718925648426689;-0.5009239816383009;-0.47534589250459247
Moon facies;Fragmentation of the epiphysis of the distal phalanx of the hallux;0.9929510331712663;0.9788572;0.502243774410648;0.5067304617970487;0.9999134918687169;-0.006962458697450602;-0.021056272649509156;-0.49766971745806887;-0.4931830300716682
Moon facies;Type II cryptotia;0.7963924407958984;0.82672846;0.5652666612443185;0.5554338216808343;0.9999134918687169;-0.20352105107281848;-0.17318502869580432;-0.43464683062439846;-0.4444796701878826
Moon facies;Increased variability in muscle fiber diameter;0.9785336144268513;0.9227092;0.5068334876354568;0.5246269690984413;0.9999445057306702;-0.021410891303818902;-0.07723527912239381;-0.4931110180952134;-0.47531753663222887
Moon facies;Widened proximal tibial metaphyses;0.9278532937169075;0.78430486;0.522984979385462;0.5692017485306291;0.9999584729108851;-0.07210517919397763;-0.2156536156568568;-0.4769734935254232;-0.43075672438025603
Moon facies;Wide anterior fontanel;0.7779010236263275;0.819895;0.5712908108422239;0.5576437547725348;0.8751074957066792;-0.09720647208035171;-0.055212466638686064;-0.30381668486445534;-0.3174637409341444
Moon facies;Increased circulating oleate level;0.8807720392942429;0.8545058;0.5380419339169202;0.5464772102342877;0.9999134918687169;-0.11914145257447406;-0.14540771450970813;-0.4618715579517967;-0.4534362816344292
Moon facies;Lozenge-shaped umbilicus;0.9640789963304996;0.9709804;0.5114364709377397;0.5092385135993857;0.9999567459343585;-0.03587774960385881;-0.028976340126863342;-0.48852027499661876;-0.4907182323349728
Moon facies;Anti-myelin-associated glycoprotein antibody positivity;1.02941432595253;1.0053622;0.49063577859797125;0.4982931598598812;0.9999134918687169;0.029500834083812988;0.005448661184566772;-0.5092777132707457;-0.5016203320088357
Moon facies;Fractured radius;1.0228410698473454;0.96704614;0.4927288293172637;0.5104914312495525;0.9999584729108851;0.02288259693646022;-0.03291233128643445;-0.5072296435936214;-0.4894670416613326
Moon facies;Abnormal manual kinetic perimetry test;0.9757649004459381;0.977767;0.507715027130494;0.507077572800634;0.9999134918687169;-0.02414859142277881;-0.022146501207095826;-0.49219846473822293;-0.4928359190680829
Moon facies;Small radial epiphyses;0.89631637185812;0.8480687;0.533062944715269;0.5485492445573412;0.9999134918687169;-0.10359712001059695;-0.15184477772687122;-0.46685054715344787;-0.4513642473113757
Moon facies;Generalized keratosis follicularis;0.8169138729572296;0.8688385;0.5586087213569488;0.5418706485355149;0.9999584729108851;-0.18304459995365552;-0.1311199838552516;-0.4413497515539363;-0.4580878243753702
Moon facies;Hypoplasia of the calcaneus;0.9791513197124004;0.9624407;0.5066368219104193;0.5119582999500896;0.9999567459343585;-0.020805426221958023;-0.03751601679312311;-0.4933199240239392;-0.4879984459842689
Moon facies;2-hydroxyadipic aciduria;0.8394087553024292;0.8561699;0.5513400879601863;0.5459418837263041;0.9999134918687169;-0.16050473656628772;-0.143743612432224;-0.4485734039085306;-0.4539716081424128
Moon facies;Potter facies;0.5530824065208435;0.6369672;0.6474782847869218;0.6182587166342892;0.7002474829854209;-0.14716507646457744;-0.06328030082599712;-0.05276919819849912;-0.08198876635113173
Moon facies;Increased heart rate variability;0.9262507557868958;0.9017382;0.52349644578304;0.5313282421415432;0.9999584729108851;-0.07370771712398938;-0.09822024649715833;-0.47646202712784513;-0.46863023076934196
Moon facies;Aplastic zygomatic arch;0.8111234158277512;0.83678925;0.5604846122154044;0.5521850501211525;0.8846475303342614;-0.0735241145065102;-0.047858279960421024;-0.324162918118857;-0.33246248021310887
Moon facies;Testicular torsion;0.8815657272934914;0.81667036;0.5377874923223336;0.5586875642541527;0.9999584729108851;-0.11839274561739377;-0.18328811472988538;-0.46217098058855155;-0.44127090865673246
Moon facies;Abolished vibration sense;0.8531401455402374;0.9101853;0.5469166339588487;0.5286274858351137;0.9999567459343585;-0.14681660039412103;-0.08977146847235284;-0.45304011197550975;-0.4713292600992448
Moon facies;Fractured metatarsal bone of digit 5;1.0109477434307337;1.0032154;0.4965151554206668;0.49897649098001373;0.9999134918687169;0.011034251562016761;0.0033019402983363033;-0.5033983364480501;-0.5009370008887032
Moon facies;Prolonged G2 phase of cell cycle;0.907212883234024;0.89766157;0.5295776017087256;0.5326324705660322;0.9999548690865008;-0.09274198585247673;-0.10229330235218681;-0.4703772673777752;-0.46732239852046853
Moon facies;Single naris;0.7282835245132446;0.8452889;0.5875912928058258;0.5494446879816739;0.8796422427997362;-0.1513587182864916;-0.034353370080925205;-0.29205094999391046;-0.33019755481806234
Moon facies;Perifoveal ring of hyperautofluorescence surrounded by normal autofluorescence;0.761629581451416;0.8079661;0.5766132282633294;0.5615083423612104;0.9999134918687169;-0.2382839104173009;-0.19194737877820178;-0.42330026360538753;-0.43840514950750653
Moon facies;Asymmetry of the thorax;0.8797435760498047;0.830802;0.538371676441407;0.5541177326213558;0.9999548690865008;-0.12021129303669609;-0.16915284567570366;-0.46158319264509373;-0.445837136465145
Moon facies;Type 2 muscle fiber predominance;0.9419534876942635;0.8907213;0.5184871704249444;0.5348540807330053;0.9999536937290383;-0.05800020603477485;-0.10923237262308128;-0.4814665233040939;-0.465099612996033
Moon facies;Dependency on parenteral nutrition;0.8391951024532318;0.8174387;0.5514089912685765;0.5584388024488596;0.9999567459343585;-0.16076164348112665;-0.18251802427755914;-0.448547754665782;-0.4415179434854989
Moon facies;Limited shoulder flexion;0.9655984342098236;0.9480075;0.5109525195416187;0.5165571844469806;0.9999134918687169;-0.03431505765889331;-0.05190596785519763;-0.48896097232709823;-0.4833563074217363
Moon facies;Paroxysmal vertigo;1.0115872770547867;0.9353922;0.4963115726185934;0.5205796352737094;0.9999567459343585;0.011630531120428222;-0.0645645449875506;-0.5036451733157651;-0.47937711066064903
Moon facies;Long hallux;0.8593149036169052;0.8624396;0.5449305097257087;0.5439261239419739;0.9999503740898522;-0.140635470472947;-0.1375108012787255;-0.45501986436414354;-0.4560242501478783
Moon facies;Broad medial eyebrow;0.7478182911872864;0.78230083;0.581148067294813;0.5698551765714055;0.8892531322460213;-0.14143484105873494;-0.10695230235863118;-0.30810506495120826;-0.3193979556746158
Moon facies;Myxoid subcutaneous tumors;0.9127595573663712;0.87583065;0.5278048416754507;0.539626607300727;0.9999584729108851;-0.08719891554451398;-0.12412782258129529;-0.4721536312354344;-0.46033186561015815
Moon facies;Bulbous tips of toes;0.7697755992412567;0.79002553;0.5739460195177943;0.5673380888592849;0.9999567459343585;-0.23018114669310175;-0.20993121368872247;-0.4260107264165641;-0.4326186570750735
Moon facies;Absent internal genitalia;0.849272221326828;0.89109105;0.548161693009136;0.5347356956787537;0.9999134918687169;-0.15064127054188892;-0.10882244315121814;-0.45175179885958094;-0.46517779618996324
Moon facies;Hyperphalangy of the 2nd finger;0.9391215369105339;0.9448698;0.5193902065476954;0.5175573768446038;0.9999584729108851;-0.06083693600035123;-0.05508865660763196;-0.4805682663631897;-0.48240109606628134
Moon facies;Renal interstitial hemosiderin;0.982094306498766;0.96026134;0.5056998638639842;0.5126525442689824;0.9999134918687169;-0.017819185369950974;-0.03965214695904895;-0.4942136280047327;-0.4872609475997345
Moon facies;Abnormality of depressor anguli oris muscle;0.9329242333769798;0.96592116;0.5213669223062157;0.5108497265811568;0.7692950606685226;0.16362917270845723;0.19662610289043736;-0.24792813836230687;-0.2584453340873658
Moon facies;Paroxysmal dyspnea;1.0371061116456985;1.0095137;0.48818604573320146;0.4969716562491122;0.9999134918687169;0.03719261977698163;0.00960024390246228;-0.5117274461355155;-0.5029418356196047
Moon facies;Phenylpyruvic acidemia;1.023060567677021;0.9999863;0.4926589425794441;0.500004357506537;0.9999584729108851;0.023102094766135894;2.7818020816527955e-05;-0.507299530331441;-0.4999541154043481
Moon facies;Lateral ventricle dilatation;1.0020518228411674;0.9469606;0.4993468840466909;0.5168908799019821;0.9999462364511621;0.002105586390005354;-0.05298560841847777;-0.5005993524044712;-0.48305535654917997
Moon facies;Neonatal unconjugated hyperbilirubinemia;0.9919791938737035;0.9509825;0.5025531292608809;0.5156089979442551;0.9999584729108851;-0.007979279037181652;-0.04897596186733655;-0.4974053436500042;-0.48434947496663006
Moon facies;High maternal circulating alpha-fetoprotein concentration;0.8728113174438477;0.8676869;0.5405953725776819;0.5422404247666133;0.9999134918687169;-0.12710217442486926;-0.13222656455014392;-0.45931811929103505;-0.45767306710210365
Moon facies;Prominent nasolabial fold;0.7313604950904846;0.6617945;0.5865740305533385;0.6098199004773757;0.8732055871936235;-0.1418450921031389;-0.2114111035319719;-0.28663155664028506;-0.26338568671624785
Moon facies;Abnormality of inferior alveolar nerve;0.9285154715180397;0.9418291;0.5227736559881568;0.518526835945375;0.9999134918687169;-0.07139802035067722;-0.0580844065186803;-0.4771398358805601;-0.48138665592334196
Moon facies;Unilateral conductive hearing impairment;1.0982750803232193;1.0797071;0.4686674968257176;0.4746014851936068;0.9999584729108851;0.09831660741233417;0.07974867278003284;-0.5312909760851675;-0.5253569877172783
Moon facies;Macular hypopigmented whorls, streaks, and patches;0.7347405552864075;0.82229286;0.585457608945754;0.5568679740892966;0.9999584729108851;-0.26521791762447766;-0.17766560858822278;-0.4145008639651311;-0.4430904988215886
Moon facies;Delayed ossification of pubic rami;0.8864245936274529;0.82904726;0.5362303527301737;0.5546845482992373;0.9999567459343585;-0.11353215230690561;-0.17090948326574884;-0.46372639320418474;-0.44527219763512116
Moon facies;Hyperphenylalaninemia;0.9203125089406967;0.8814725;0.5253922385788494;0.5378173714148891;0.9999542297279059;-0.07964172078720921;-0.11848170174710149;-0.4745619911490565;-0.4621368583130169
Moon facies;Ureteropelvic junction obstruction;1.0600162968039513;1.0042353;0.48088473227033135;0.49865188738236843;0.9999505803237132;0.06006571648023806;0.004284687315446956;-0.5190658480533819;-0.5012986929413448
Moon facies;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.929485559463501;0.8729166;0.5224640861470462;0.5405616021542832;0.9999134918687169;-0.07042793240521594;-0.12699691262219592;-0.4774494057216707;-0.45935188971443375
Moon facies;Difficulty walking;0.958724457770586;1.0141816;0.5131421465997515;0.49548569749871907;0.9999431787962207;-0.04121872102563473;0.014238435125898397;-0.4868010321964692;-0.5044574812975017
Moon facies;Bilobate gallbladder;1.0190685875713825;0.97440386;0.4939299121640789;0.5081483883829;0.9999567459343585;0.019111841637024063;-0.025552887749544007;-0.5060268337702796;-0.49180835755145846
Moon facies;Histidinuria;0.8936985582113266;0.87401557;0.5339008520332351;0.5402089432963117;0.9999556674707869;-0.1062571092594603;-0.12594009778389725;-0.4660548154375518;-0.45974672417447515
Moon facies;Widened interpedicular distance;0.8606278598308563;0.81666076;0.5445084241336652;0.5586906715330341;0.9999134918687169;-0.1392856320378606;-0.183252730035526;-0.45540506773505174;-0.44122282033568283
