id	name	def	depth	isLeaf	ic	ic_gene	ic_omim
HP:0004812	B Acute Lymphoblastic Leukemia	"""A type of ALL characterized by elevated levels of B-cell lymphoblasts in the bone marrow and the blood."" [NCIT:C8644]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0005404	Increased B cell count	"""An abnormal increase from the normal count of B cells."" [HPO:probinson]"	6	True	6.417548942418882	6.417548942418882	7.417460275079424
HP:0100828	Increased T cell count	"""An abnormal increase in the total number of T cells detected in the blood."" []"	6	True	7.803843303538772	7.803843303538772	0.0
HP:0032061	Hypereosinophilia	"""A severely increased count of eosinophils in the blood defined as a blood eosinophil count of at least 1.5 billion cells per liter."" [PMID:20538328]"	6	True	6.705231014870663	6.705231014870663	7.417460275079424
HP:0031808	Decreased basophil count	"""An abnormally reduced count of basophils per volume in the blood circulation."" []"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0031807	Increased basophil count	"""An abnormally increased count of basophils per volume in the blood circulation."" []"	6	True	7.110696122978827	7.110696122978827	0.0
HP:0031891	Decreased eosinophil count	"""Abnormal reduction in the count of eosinophils in the blood per volume."" [HPO:probinson]"	6	True	6.299765906762499	6.299765906762499	8.33375100695358
HP:0031545	Abnormally low T cell receptor excision circle level	"""Reduced level of T cell receptor excision circle (TRECs) as measured by the TREC assay. Late in maturation, 70% of thymocytes that will ultimately express alpha/beta-T cell receptors form a circular DNA TREC from the excised TCRdelta gene that lies within the TCRalpha genetic locus. The circles are stable but do not increase following cell division and, therefore, become diluted as T cells proliferate. A quantitative polymerase chain reaction (PCR) reaction across the joint of the circular DNA provides the TREC copy number, a marker of newly-formed, antigenically-naïve thymic emigrant T cells."" [PMID:22001765]"	6	True	6.705231014870663	6.705231014870663	6.9474566458336895
HP:0040218	Reduced natural killer cell count	"""Less than normal number of natural killer cells, a type of lymphocyte in the innate immune system with an ability to mediate cytotoxicity and produce cytokines after the ligation of a germline-encoded activation receptor."" [HPO:probinson, PMID:23993353]"	6	True	5.452468046375295	5.452468046375295	6.193684843457309
HP:0031408	Increased proportion of CD25+ mast cells	"""An increased proportion of mast cells are positive for the cell surface marker CD25 (also called interleukin-2 receptor alpha chain)."" [PMID:15371947, PMID:18684881, PMID:22222639]"	6	True	6.705231014870663	6.705231014870663	0.0
HP:0034287	Afibrinogenemia	"""Lack of detectable fibrinogen in the blood circulation."" []"	6	True	7.398378195430609	7.398378195430609	9.026898187513526
HP:0011899	Hyperfibrinogenemia	"""Increased concentration of fibrinogen in the blood."" [DDD:akelly]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0011900	Hypofibrinogenemia	"""Decreased concentration of fibrinogen in the blood."" [HPO:probinson]"	6	True	4.8334288379690715	4.8334288379690715	6.724313094519479
HP:0040234	Factor XIII subunit B deficiency	"""Deficiency of factor XIII subunit B, leading to a reduced factor XIII activity. Activated Factor XIII cross-links fibrin polymers solidifying the clot."" []"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0040233	Factor XIII subunit A deficiency	"""Deficiency of factor XIII subunit A, leading to a reduced factor XIII activity. Activated Factor XIII cross-links fibrin polymers solidifying the clot."" []"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0003225	Reduced coagulation factor V activity	"""Decreased activity of coagulation factor V."" [HPO:probinson]"	6	True	7.110696122978827	7.110696122978827	7.417460275079424
HP:0011996	Elevated coagulation factor V activity	"""Increased activity of coagulation factor V, Factor V, which is activated to factor Va by means of minute amounts of thrombin (and inactivated by larger amounts of thrombin). Activated factor V (fVa) is a cofactor in the formation of the prothrombinase complex."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008354	Factor X activation deficiency	"""Reduced ability to transform factor X into its activated form factor Xa."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0032198	Decreased prothrombin time	"""Abnormally short time to coagulation in the prothrombin time test, which is a measure of the extrinsic pathway of coagulation. The results of the prothrombin time test are often expressed in terms of the International normalized ratio (INR), which is calculated as a ratio of the patient's prothrombin time (PT) to a control PT standardized for the potency of the thromboplastin reagent developed by the World Health Organization (WHO) using the formula: INR is equal to Patient PT divided by Control PT."" [PMID:21470390]"	6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0008151	Prolonged prothrombin time	"""Increased time to coagulation in the prothrombin time test, which is a measure of the extrinsic pathway of coagulation. The results of the prothrombin time test are often expressed in terms of the International normalized ratio (INR), which is calculated as a ratio of the patient's prothrombin time (PT) to a control PT standardized for the potency of the thromboplastin reagent developed by the World Health Organization (WHO) using the formula: INR is equal to Patient PT divided by Control PT."" [HPO:probinson, PMID:26351955, PMID:29939529]"	6	True	4.668349087609623	4.668349087609623	5.8488443571655795
HP:0033061	Increased factor IX activity	"""Elevated activity of coagulation factor IX. Factor IX, which itself is activated by factor Xa or factor VIIa to form factor IXa, activates factor X into factor Xa."" [PMID:19846852]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0011858	Reduced factor IX activity	"""Decreased activity of coagulation factor IX. Factor IX, which itself is activated by factor Xa or factor VIIa to form factor IXa, activates factor X into factor Xa."" [HPO:probinson]"	6	True	6.705231014870663	6.705231014870663	6.9474566458336895
HP:0030977	Increased factor VIII activity	"""Increased activity of the coagulation factor VIII. Factor VIII (fVIII) is a cofactor in the intrinsic clotting cascade that is activated to fVIIIa in the presence of minute quantities of thrombin. fVIIIa acts as a receptor, for factors IXa and X."" [ORCID:0000-0002-2826-3879]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0003125	Reduced factor VIII activity	"""Reduced activity of coagulation factor VIII. Factor VIII (fVIII) is a cofactor in the intrinsic clotting cascade that is activated to fVIIIa in the presence of minute quantities of thrombin. fVIIIa acts as a receptor, for factors IXa and X."" [HPO:probinson]"	6	True	6.887552571664617	6.887552571664617	6.629002914715154
HP:0012192	Cutaneous T-cell lymphoma	"""A type of T-cell lymphoma that exhibits malignant infiltration of the skin."" [HPO:probinson]"	6	True	7.398378195430609	7.398378195430609	0.0
HP:0001902	Giant platelets	"""Giant platelets are larger than 7 micrometers and usually 10 to 20 micrometers. The term giant platelet is used when the platelet is larger than the size of the average red cell in the field. (Description adapted from College of American Pathologists, Hematology Manual, 1998)."" [HPO:probinson]"	6	True	6.299765906762499	6.299765906762499	6.9474566458336895
HP:0040185	Macrothrombocytopenia		6	True	6.012083834310718	6.012083834310718	6.829673610177306
HP:0004859	Amegakaryocytic thrombocytopenia	"""Thrombocytopenia related to lack of or severe reduction in the count of megakaryocytes."" [HPO:probinson]"	6	True	6.705231014870663	6.705231014870663	7.928285898845416
HP:0004809	Neonatal alloimmune thrombocytopenia	"""Low platelet count associated with maternal platelet-specific alloantibodies."" [HPO:probinson]"	6	True	5.788940282996508	5.788940282996508	0.0
HP:0004854	Intermittent thrombocytopenia	"""Reduced platelet count that occurs sporadically, i.e., it comes and goes."" [HPO:probinson, PMID:8384898]"	6	True	6.887552571664617	6.887552571664617	7.417460275079424
HP:0001905	Congenital thrombocytopenia	"""Thrombocytopenia with congenital onset."" [HPO:probinson]"	6	True	6.705231014870663	6.705231014870663	7.417460275079424
HP:0012527	Abnormal alpha granule content	"""A deviation from the normal contents of the platelet alpha granules, which normally contain hemostatic proteins such as fibrinogen, von Willebrand factor, and growth factors such as platelet-derived growth factor."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0012529	Abnormal dense granule content	"""A deviation from the normal contents of the platelet alpha granules, which normally contain adenosine triphosphate (ATP), adenosine diphosphate (ADP), serotonin, calcium, and pyrophosphate, which are secreted when platelets are activated."" [DDD:wouwehand]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0033264	Enlarged platelet dense granules	"""Increased size of platelet dense granules."" [PMID:16551969]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0011894	Impaired thromboxane A2 agonist-induced platelet aggregation	"""Abnormal response to thromboxane as manifested by reduced or lacking aggregation of platelets upon addition of thromboxane A2 receptor agonists."" [DDD:wouwehand]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008148	Impaired epinephrine-induced platelet aggregation	"""Abnormal response to epinephrine as manifested by reduced or lacking aggregation of platelets upon addition of epinephrine."" [DDD:wouwehand]"	6	True	6.417548942418882	6.417548942418882	6.829673610177306
HP:0004866	Impaired ADP-induced platelet aggregation	"""Abnormal platelet response to ADP as manifested by reduced or lacking aggregation of platelets upon addition of ADP."" [HPO:probinson, PMID:11413156]"	6	True	6.012083834310718	6.012083834310718	6.541991537725525
HP:0011872	Impaired thrombin-induced platelet aggregation	"""Abnormal response to thrombin or thrombin mimetics as manifested by reduced or lacking aggregation of platelets upon addition of thrombin (or thrombin mimetics)."" [DDD:wouwehand]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008320	Impaired collagen-induced platelet aggregation	"""Abnormal response to collagen or collagen-mimetics as manifested by reduced or lacking aggregation of platelets upon addition collagen or collagen-mimetics."" [DDD:kfreson]"	6	True	6.099095211300347	6.099095211300347	6.629002914715154
HP:0011870	Impaired arachidonic acid-induced platelet aggregation	"""Abnormal response to arachidonic acid as manifested by reduced or lacking aggregation of platelets upon addition of arachidonic acid."" [DDD:wouwehand]"	6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0005655	Multiple digital exostoses	"""Multiple exostoses originating in the fingers and toes."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0005039	Multiple long-bone exostoses	"""Multiple exostoses originating in long bones."" [HPO:probinson]"	6	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0009590	Unilateral vestibular schwannoma	"""A unilateral vestibular Schwannoma (acoustic neurinoma)."" [HPO:curators]"	6	True	8.496990484098719	8.496990484098719	8.33375100695358
HP:0009589	Bilateral vestibular schwannoma	"""A bilateral vestibular Schwannoma (acoustic neurinoma)."" [HPO:curators]"	6	True	8.496990484098719	8.496990484098719	8.33375100695358
HP:0031023	Multiple mucosal neuromas	"""Multiple painful, dome-shaped, translucent pink to skin-colored papules on oral mucosa. Histologically, the lesions may demonstrate dermal proliferation of well-demarcated nerve bundles associated with abundant mucin and surrounded by a distinct perineural sheath."" [PMID:16702501]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0030392	Choroid plexus carcinoma	"""Intraventricular papillary neoplasm derived from choroid plexus epithelium. Plexus tumors are most common in the lateral and fourth ventricles; while 80% of lateral ventricle tumors present in children, fourth ventricle tumors are evenly distributed in all age groups. Clinically, choroid plexus tumors tend to cause hydrocephalus and increased intracranial pressure. Histologically, choroid plexus papillomas correspond to WHO grade I, choroid plexus carcinomas to WHO grade III."" [HPO:probinson, PMID:11135453]"	6	True	6.887552571664617	6.887552571664617	8.33375100695358
HP:0009713	Spinal hemangioblastoma	"""A hemangioblastoma of the spinal cord."" [HPO:curators]"	6	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0012033	Sacral lipoma	"""Presence of a lipoma in the region of the sacrum."" [HPO:probinson]"	6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0025274	Ovarian dermoid cyst	"""An cystic ovarian teratoma composed of dermal and epidermal elements and containing tissue components including hair, teeth, bone, thyroid, and others."" []"	6	True	7.398378195430609	7.398378195430609	0.0
HP:0009793	Presacral teratoma	"""A type of sacrococcygeal teratoma located anterior to the sacrum and entirely inside the body (Altman type IV)."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008610	Infantile sensorineural hearing impairment	"""A form of sensorineural hearing impairment with infantile onset."" [HPO:probinson]"	6	True	6.887552571664617	6.887552571664617	0.0
HP:0008596	Postlingual sensorineural hearing impairment	"""A form of sensorineural hearing impairment with onset after the acquisition of speech."" [HPO:probinson]"	6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0000399	Prelingual sensorineural hearing impairment	"""A form of sensorineural deafness with either congenital onset or infantile onset, i.e., before the acquisition of speech."" [HPO:probinson]"	6	True	5.9320411266371815	5.9320411266371815	6.387840857898267
HP:0008555	Absent vestibular function	"""Complete lack of functioning of the vestibular apparatus."" [HPO:probinson]"	6	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0010532	Paroxysmal vertigo	"""Paroxysmal episodes of vertigo."" [HPO:curators]"	6	True	5.552551504932278	5.552551504932278	8.33375100695358
HP:0030183	Impaired visually enhanced vestibulo-ocular reflex	"""The vestibulo-ocular reflex is responsible for the stabilization of the retinal image during movement. The visual vestibular ocular reflex (VVOR) or visual enhanced VOR, maintains ocular stability during head motion by generating compensatory eye movement opposite to head movement, and is a major component of visual vestibular interaction. This feature is an impairment of this reflex, manifested as the combined impairment of the three compensatory eye movement reflexes, namely the vestibulo-ocular reflex (VOR), smooth pursuit (SP) and optokinetic reflex (OKR)."" [HPO:probinson, PMID:16954982]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0008568	Vestibular areflexia	"""Vestibular areflexia can be measured as the absence of the caloric nystagmus response in electronystagmography."" [HPO:probinson, PMID:26918204]"	6	True	7.398378195430609	7.398378195430609	7.417460275079424
HP:0008513	Bilateral conductive hearing impairment	"""A bilateral type of conductive hearing impairment."" [HPO:probinson]"	6	True	6.551080335043404	6.551080335043404	6.9474566458336895
HP:0008607	Progressive conductive hearing impairment	"""A progressive type of conductive deafness."" [HPO:probinson]"	6	True	7.398378195430609	7.398378195430609	9.026898187513526
HP:0040119	Unilateral conductive hearing impairment		6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008591	Congenital conductive hearing impairment	"""A type of conductive deafness with congenital onset."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	8.33375100695358
HP:0008598	Mild conductive hearing impairment	"""A mild form of conductive hearing impairment."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0012717	Severe conductive hearing impairment	"""A severe form of conductive hearing impairment."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0011265	Cleft earlobe	"""Discontinuity in the convexity of the inferior margin of the lobe."" [PMID:19152421]"	6	True	7.110696122978827	7.110696122978827	9.026898187513526
HP:0009748	Large earlobe	"""Increased volume of the earlobe, that is, abnormally prominent ear lobules."" [HPO:probinson, PMID:19152421]"	6	True	5.095793102436563	5.095793102436563	5.93585573415521
HP:0009907	Attached earlobe	"""Attachment of the lobe to the side of the face at the lowest point of the lobe without curving upward."" [PMID:19152421]"	6	True	6.705231014870663	6.705231014870663	7.417460275079424
HP:0009908	Anterior creases of earlobe	"""Sharply demarcated, typically linear and approximately horizontal, indentations in the outer surface of the ear lobe."" [PMID:19152421]"	6	True	6.887552571664617	6.887552571664617	7.640603826393634
HP:0009909	Uplifted earlobe	"""An abnormal orientation of the earlobes such that they point out- and upward. That is, the lateral surface of ear lobe faces superiorly."" [HPO:probinson, PMID:19152421]"	6	True	5.788940282996508	5.788940282996508	6.629002914715154
HP:0011234	Absent antihelix	"""No discernible ridge between concha and triangular fossa and helix."" [HPO:19152421]"	6	True	8.496990484098719	8.496990484098719	8.33375100695358
HP:0009739	Hypoplasia of the antihelix	"""Developmental hypoplasia of the antihelix."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0011236	Angulated antihelix	"""Antihelical ridge that forms an acute angle between the antitragus and its bifurcation (stem) instead of a gently curving arc."" [PMID:19152421]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0000395	Prominent antihelix	"""The presence of an abnormally prominent antihelix."" [HPO:probinson]"	6	True	5.788940282996508	5.788940282996508	6.318847986411315
HP:0002265	Large fleshy ears		6	True	5.9320411266371815	5.9320411266371815	6.9474566458336895
HP:0100663	Synotia	"""A congenital malformation characterized by the union or approximation of the ears in front of the neck, often accompanied by the absence or defective development of the lower jaw."" [HPO:sdoelken]"	6	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0008541	Superiorly displaced ears		6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0040080	Anteverted ears		6	True	6.194405391104672	6.194405391104672	6.724313094519479
HP:0030026	Squared superior portion of helix	"""Flattening instead of curving or rounded superior helix, allowing the superior helix to run more horizontally than usual."" [eom:ddce48fcd9ee46f4, PMID:19152421]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0011261	Darwin tubercle of helix	"""Small expansion of the helical fold at the junction of the superior and descending portions of the helix."" [PMID:19152421]"	6	True	7.398378195430609	7.398378195430609	7.640603826393634
HP:0008528	Long hairs growing from helix of pinna		6	True	8.496990484098719	8.496990484098719	0.0
HP:0000391	Thickened helices	"""Increased thickness of the helix of the ear."" [HPO:probinson]"	6	True	4.668349087609623	4.668349087609623	5.891403971584375
HP:0009905	Thin ear helix	"""Decreased thickness of the helix of the ear."" [HPO:probinson]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0008523	Posterior helix pit	"""Permanent indentation on the posteromedial aspect of the helix that may be sharply or indistinctly delineated."" [PMID:19152421]"	6	True	6.417548942418882	6.417548942418882	7.640603826393634
HP:0009904	Prominent ear helix	"""Abnormally prominent ear helix."" [HPO:probinson]"	6	True	6.551080335043404	6.551080335043404	7.928285898845416
HP:0011270	Duplicated tragus	"""A complete or partial duplication of the tragus; expected to lie anterior to the normal tragus."" [PMID:19152421]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0011271	Prominent tragus	"""Increase posterolateral protrusion of the tragus."" [PMID:19152421]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0008593	Prominent antitragus	"""Increased anterosuperior prominence of the area between the bottom of the incisura and the inner margin of the antihelix."" [HPO:curators, PMID:19152421]"	6	True	6.887552571664617	6.887552571664617	7.640603826393634
HP:0011251	Underdeveloped antitragus	"""Reduction in the anterosuperior prominence of the area between the bottom of the incisura and the inner margin of the antihelix."" [HPO:probinson, PMID:19152421]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008588	Slit-like opening of the exterior auditory meatus	"""A type of stenosis of the external auditory meatus in which the opening of the external auditory meatus appears as a vertical slit."" [PMID:12843316]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008586	Hypoplasia of the cochlea	"""Developmental hypoplasia of the cochlea."" [HPO:probinson]"	6	True	6.551080335043404	6.551080335043404	7.640603826393634
HP:0011375	Cochlear aplasia	"""Absence of the cochlea, a spiral shaped cavity in the inner ear, owing to a developmental defect."" [HPO:dfitzpatrick]"	6	True	8.496990484098719	8.496990484098719	8.33375100695358
HP:0011267	Microtia, third degree	"""Presence of some auricular structures, but none of these structures conform to recognized ear components."" [PMID:19152421]"	6	True	6.194405391104672	6.194405391104672	9.026898187513526
HP:0011266	Microtia, first degree	"""Presence of all the normal ear components and the median longitudinal length more than two standard deviations below the mean."" [PMID:19152421]"	6	True	7.110696122978827	7.110696122978827	7.23513871828547
HP:0008569	Microtia, second degree	"""Median longitudinal length of the ear more than two standard deviations below the mean in the presence of some, but not all, parts of the normal ear."" [eom:ae27d9699faef13a, PMID:19152421]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0011388	Enlarged cochlear aqueduct	"""Increased size of the cochlear duct, i.e., of a duct that communicates between the perilymphatic space and the subarachnoid space, and transmits a vein from the cochlea to join the internal jugular."" [DDD:dfitzpatrick]"	6	True	7.398378195430609	7.398378195430609	0.0
HP:0005102	Cochlear degeneration	"""Deterioration or loss of the tissues of the cochlea."" [HPO:probinson]"	6	True	7.803843303538772	7.803843303538772	7.640603826393634
HP:0004458	Dilatated internal auditory canal	"""The presence of a dilated inner part of external acoustic meatus."" [HPO:probinson]"	6	True	6.887552571664617	6.887552571664617	7.928285898845416
HP:0011386	Narrow internal auditory canal	"""Reduction in diameter of the internal auditory canal."" [DDD:dfitzpatrick]"	6	True	5.788940282996508	5.788940282996508	0.0
HP:0011387	Enlarged vestibular aqueduct	"""Increased size of the vestibular aqueduct."" [DDD:mbitner-glidicz]"	6	True	6.551080335043404	6.551080335043404	7.928285898845416
HP:0011379	Dilated vestibule of the inner ear	"""Dilatation of the vestibule of the inner ear."" [DDD:mbitner-glidicz]"	6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0025436	Elevated serum 11-deoxycortisol	"""Increased concentration of 11-deoxycortisol in the circulation. 11-deoxycorticosterone, which is also known as simply deoxycorticosterone and 21-hydroxyprogesterone, is a steroid hormore that is produces in the adrenals and is a precursor to aldosterone."" []"	6	True	6.417548942418882	6.417548942418882	9.026898187513526
HP:0001579	Primary hypercortisolism	"""Hypercortisolemia associated with a primary defect of the adrenal gland leading to overproduction of cortisol."" [HPO:probinson]"	6	True	6.299765906762499	6.299765906762499	7.640603826393634
HP:0020200	Increased circulating 18-hydroxycortisone level	"""An abnormally elevated concentration of 18-Hydroxycorticosterone level in the blood circulation."" [PMID:22238407]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008214	Decreased serum estradiol	"""A reduction below normal concentration of estradiol in the circulation."" []"	6	True	4.584967478670572	4.584967478670572	6.541991537725525
HP:0025134	Increased serum estradiol	"""An elevation above normal limits of the concentration of estradiol in the circulation."" []"	6	True	6.417548942418882	6.417548942418882	0.0
HP:0040171	Decreased serum testosterone concentration		6	True	4.353855757707185	4.353855757707185	6.318847986411315
HP:0030088	Increased serum testosterone level	"""An elevated circulating testosterone level in the blood."" []"	6	True	6.194405391104672	6.194405391104672	7.640603826393634
HP:0025380	Increased circulating androstenedione concentration	"""Increased concentration of androstenedione in the blood circulation."" []"	6	True	6.417548942418882	6.417548942418882	9.026898187513526
HP:0031214	Decreased circulating dehydroepiandrosterone concentration		6	True	6.705231014870663	6.705231014870663	9.026898187513526
HP:0033810	Decreased circulating dihydrotestosterone concentration	"""A reduced concentration of dihydrotestosterone in the blood circulation."" [PMID:20301592, PMID:31888681]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0008245	Pituitary hypothyroidism	"""A type of hypothyroidism that results from a defect in thyroid-stimulating hormone secretion."" [HPO:probinson]"	6	True	4.886072571454494	4.886072571454494	7.640603826393634
HP:0100647	Graves disease	"""An autoimmune disease where the thyroid is overactive, producing an excessive amount of thyroid hormones (a serious metabolic imbalance known as hyperthyroidism and thyrotoxicosis). This is caused by autoantibodies to the TSH-receptor (TSHR-Ab) that activate that TSH-receptor (TSHR), thereby stimulating thyroid hormone synthesis and secretion, and thyroid growth (causing a diffusely enlarged goiter). The resulting state of hyperthyroidism can cause a dramatic constellation of neuropsychological and physical signs and symptoms, which can severely compromise the patients."" [HPO:sdoelken]"	6	True	6.887552571664617	6.887552571664617	9.026898187513526
HP:0000866	Euthyroid multinodular goiter		6	True	7.398378195430609	7.398378195430609	8.33375100695358
HP:0005987	Multinodular goiter	"""Enlargement of the thyroid gland related to multiple nodules in the thyroid gland."" [DDD:spark]"	6	True	7.110696122978827	7.110696122978827	7.640603826393634
HP:0011756	Posterior pituitary agenesis	"""Absence of the neurohypophysis owing to a developmental defect."" [DDD:spark]"	6	True	7.803843303538772	7.803843303538772	0.0
HP:0011755	Ectopic posterior pituitary	"""An abnormal anatomical location of the posterior lobe of the hypophysis, also known as the neurohypophysis. The posterior pituitary is normally present in the dorsal portion of the sella turcica, but when ectopic is usually near the median eminence. This defect is likely to be due to abnormal migration during embryogenesis."" [DDD:spark, HPO:probinson]"	6	True	5.452468046375295	5.452468046375295	7.23513871828547
HP:0011757	Posterior pituitary hypoplasia	"""Underdevelopment of the neurohypophysis."" [DDD:spark]"	6	True	7.803843303538772	7.803843303538772	9.026898187513526
HP:0000870	Increased circulating prolactin concentration	"""The presence of abnormally increased levels of prolactin in the blood. Prolactin is a peptide hormone produced by the anterior pituitary gland that plays a role in breast development and lactation during pregnancy."" [DDD:spark, HPO:probinson]"	6	True	5.238893946077236	5.238893946077236	7.080988038458211
HP:0011749	Adrenocorticotropic hormone excess	"""Overproduction of adrenocorticotropic hormone (ACTH), which generally leads secondarily to overproduction of cortisol by the adrenal cortex."" [DDD:spark]"	6	True	6.887552571664617	6.887552571664617	8.33375100695358
HP:0010627	Anterior pituitary hypoplasia	"""Underdevelopment of the anterior pituitary gland."" [DDD:spark, HPO:probinson]"	6	True	5.095793102436563	5.095793102436563	6.541991537725525
HP:0010626	Anterior pituitary agenesis	"""Absence of the anterior pituitary gland resulting from a developmental defect."" [DDD:spark, HPO:probinson, HPO:skoehler]"	6	True	6.299765906762499	6.299765906762499	8.33375100695358
HP:0410279	Atrophic pituitary gland	"""Partial or complete wasting (loss) of the pituitary gland."" [DOI:10.1530/endoabs.44.EP82]"	6	True	8.496990484098719	8.496990484098719	0.0
HP:0008259	Adrenocorticotropin receptor defect	"""Adrenal insufficiency secondary to a defect in the ACTH receptor."" [DDD:spark]"	6	True	8.496990484098719	8.496990484098719	9.026898187513526
HP:0011735	Adrenocorticotropin deficient adrenal insufficiency	"""Adrenal insufficiency secondary to a defect in ACTH production."" [DDD:spark]"	6	True	6.705231014870663	6.705231014870663	0.0
HP:0004319	Decreased circulating aldosterone level	"""Abnormally reduced levels of aldosterone."" [DDD:spark, HPO:probinson]"	6	True	5.606618726202553	5.606618726202553	6.724313094519479
HP:0011746	Secretory adrenocortical adenoma	"""An hormonally active adrenocortical adenoma, that is, an adenoma that secretes excessive amounts of adrenal hormones."" [DDD:spark]"	6	True	7.398378195430609	7.398378195430609	0.0
HP:0006715	Glomus tympanicum paraganglioma		6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0003001	Glomus jugular tumor		6	True	6.887552571664617	6.887552571664617	7.640603826393634
HP:0002886	Vagal paraganglioma	"""A tumor that develops in the retrostyloid compartment of the parapharyngeal space, arising from an island of paraganglion tissue derived from the neural crest that is located on the vagus nerve."" [HPO:probinson, PMID:17268589]"	6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0030446	Atypical pulmonary carcinoid tumor		6	True	7.398378195430609	7.398378195430609	0.0
HP:0008291	Pituitary corticotropic cell adenoma	"""A type of pituitary adenoma that produces adrenocorticotropic hormone (ACTH)."" [DDD:spark, HPO:probinson]"	6	True	6.012083834310718	6.012083834310718	9.026898187513526
HP:0011759	Pituitary gonadotropic cell adenoma	"""A type of pituitary adenoma that produces gonadotropins."" [DDD:spark]"	6	True	6.887552571664617	6.887552571664617	0.0
HP:0011762	Pituitary thyrotropic cell adenoma	"""A type of pituitary adenoma that produces thyroid stimulating hormone (TSH)."" [DDD:spark]"	6	True	6.887552571664617	6.887552571664617	0.0
HP:0011761	Pituitary null cell adenoma	"""A type of pituitary adenoma that is of unknown cellular origin and that lacks immunocytochemical or fine structural markers. Null cell adenomas are not associated with hormone excess."" [DDD:spark]"	6	True	6.887552571664617	6.887552571664617	0.0
HP:0011760	Pituitary growth hormone cell adenoma	"""A type of pituitary adenoma that produces growth hormone."" [DDD:spark]"	6	True	5.663777140042502	5.663777140042502	9.026898187513526
HP:0006522	Repeated pneumothoraces		6	True	7.803843303538772	7.803843303538772	8.33375100695358
HP:0004469	Chronic bronchitis	"""Chronic inflammation of the bronchi."" [HPO:probinson]"	6	True	5.361496268169568	5.361496268169568	5.93585573415521
